text_index,emotion,polarity,subjectivity,text
2943,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
2944,neutral,0.0,0.0,Product meets minimum requirements.
2945,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
2946,joy,0.6875,0.75,I love this product! It's amazing! 😍
2947,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
2948,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
2949,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
2950,sadness,-0.625,0.6,Poor quality control! Avoid this product!
2951,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
2952,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
2953,neutral,-0.075,0.2,Complete waste of time and money! 😤
2954,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
2955,joy,0.90625,0.875,Great value for money! Very satisfied!
2956,joy,0.9,0.875,Great service and excellent quality! 👏
2957,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
2958,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
2959,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
2960,joy,0.90625,0.875,Great value for money! Very satisfied!
2961,neutral,0.0,0.125,Functionality is basic but sufficient.
2962,neutral,-0.08333333333333333,0.25,Typical product with standard features.
2963,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
2964,joy,0.6875,0.75,I love this product! It's amazing! 😍
2965,neutral,-0.08333333333333333,0.25,Typical product with standard features.
2966,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
2967,neutral,-0.075,0.19999999999999998,Average experience overall.
2968,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
2969,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
2970,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
2971,joy,0.90625,0.875,Great value for money! Very satisfied!
2972,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
2973,joy,0.5,0.35,Absolutely love it! Worth every penny!
2974,joy,1.0,1.0,Really impressed with the features and performance!
2975,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
2976,joy,0.6875,0.75,I love this product! It's amazing! 😍
2977,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
2978,joy,0.5,0.5,"It works as described, nothing more."
2979,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
2980,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
2981,neutral,0.0,0.125,Functionality is basic but sufficient.
2982,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
2983,joy,0.5,0.5,"It works as described, nothing more."
2984,joy,0.5,0.9,Fantastic experience with customer support!
2985,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
2986,neutral,0.0,0.125,Functionality is basic but sufficient.
2987,joy,1.0,1.0,Really impressed with the features and performance!
2988,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
2989,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
2990,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
2991,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
2992,neutral,-0.075,0.2,Complete waste of time and money! 😤
2993,joy,0.5,0.35,Absolutely love it! Worth every penny!
2994,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
2995,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
2996,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
2997,joy,0.6875,0.75,I love this product! It's amazing! 😍
2998,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
2999,joy,0.6875,0.75,I love this product! It's amazing! 😍
3000,neutral,0.0,0.125,Functionality is basic but sufficient.
3001,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
3002,neutral,-0.075,0.19999999999999998,Average experience overall.
3003,neutral,-0.075,0.19999999999999998,Average experience overall.
3004,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
3005,neutral,-0.075,0.19999999999999998,Average experience overall.
3006,joy,0.5,0.35,Absolutely love it! Worth every penny!
3007,neutral,-0.075,0.2,Complete waste of time and money! 😤
3008,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
3009,joy,0.9,0.875,Great service and excellent quality! 👏
3010,joy,1.0,1.0,Really impressed with the features and performance!
3011,joy,0.5,0.35,Absolutely love it! Worth every penny!
3012,joy,0.5,0.35,Absolutely love it! Worth every penny!
3013,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3014,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
3015,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
3016,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
3017,joy,0.9,0.875,Great service and excellent quality! 👏
3018,neutral,-0.075,0.19999999999999998,Average experience overall.
3019,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
3020,joy,0.5,0.35,Absolutely love it! Worth every penny!
3021,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
3022,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
3023,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
3024,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3025,joy,0.6875,0.75,I love this product! It's amazing! 😍
3026,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3027,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
3028,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
3029,neutral,-0.075,0.19999999999999998,Average experience overall.
3030,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
3031,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
3032,joy,0.9,0.875,Great service and excellent quality! 👏
3033,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
3034,joy,0.5,0.9,Fantastic experience with customer support!
3035,neutral,-0.08333333333333333,0.25,Typical product with standard features.
3036,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
3037,joy,0.9,0.875,Great service and excellent quality! 👏
3038,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
3039,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
3040,joy,0.90625,0.875,Great value for money! Very satisfied!
3041,joy,1.0,1.0,Really impressed with the features and performance!
3042,joy,0.6875,0.75,I love this product! It's amazing! 😍
3043,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
3044,neutral,0.0,0.0,Product meets minimum requirements.
3045,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
3046,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
3047,neutral,-0.075,0.19999999999999998,Average experience overall.
3048,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3049,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
3050,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
3051,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
3052,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
3053,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
3054,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
3055,neutral,-0.08333333333333333,0.25,Typical product with standard features.
3056,joy,1.0,1.0,Really impressed with the features and performance!
3057,neutral,0.0,0.125,Functionality is basic but sufficient.
3058,joy,0.9,0.875,Great service and excellent quality! 👏
3059,sadness,-0.625,0.6,Poor quality control! Avoid this product!
3060,neutral,0.0,0.125,Functionality is basic but sufficient.
3061,neutral,-0.075,0.2,Complete waste of time and money! 😤
3062,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
3063,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3064,joy,0.5,0.5,"It works as described, nothing more."
3065,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
3066,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
3067,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
3068,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
3069,joy,0.90625,0.875,Great value for money! Very satisfied!
3070,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3071,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
3072,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3073,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3074,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
3075,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
3076,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
3077,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
3078,joy,0.5,0.5,"It works as described, nothing more."
3079,joy,0.90625,0.875,Great value for money! Very satisfied!
3080,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
3081,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
3082,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
3083,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3084,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
3085,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
3086,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
3087,joy,0.5,0.9,Fantastic experience with customer support!
3088,neutral,-0.08333333333333333,0.25,Typical product with standard features.
3089,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
3090,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
3091,sadness,-0.625,0.6,Poor quality control! Avoid this product!
3092,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
3093,joy,0.90625,0.875,Great value for money! Very satisfied!
3094,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
3095,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
3096,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
3097,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3098,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3099,joy,0.6875,0.75,I love this product! It's amazing! 😍
3100,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
3101,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3102,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
3103,neutral,-0.08333333333333333,0.25,Typical product with standard features.
3104,neutral,-0.08333333333333333,0.25,Typical product with standard features.
3105,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
3106,joy,0.5,0.9,Fantastic experience with customer support!
3107,neutral,-0.075,0.19999999999999998,Average experience overall.
3108,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
3109,joy,0.6875,0.75,I love this product! It's amazing! 😍
3110,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
3111,sadness,-0.625,0.6,Poor quality control! Avoid this product!
3112,neutral,-0.08333333333333333,0.25,Typical product with standard features.
3113,joy,0.6875,0.75,I love this product! It's amazing! 😍
3114,sadness,-0.625,0.6,Poor quality control! Avoid this product!
3115,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
3116,joy,0.9,0.875,Great service and excellent quality! 👏
3117,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
3118,joy,0.5,0.9,Fantastic experience with customer support!
3119,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
3120,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
3121,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
3122,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
3123,sadness,-0.625,0.6,Poor quality control! Avoid this product!
3124,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3125,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
3126,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
3127,neutral,0.0,0.0,Product meets minimum requirements.
3128,joy,0.5,0.35,Absolutely love it! Worth every penny!
3129,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
3130,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
3131,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
3132,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
3133,neutral,-0.075,0.19999999999999998,Average experience overall.
3134,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
3135,joy,0.5,0.5,"It works as described, nothing more."
3136,neutral,-0.075,0.2,Complete waste of time and money! 😤
3137,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3138,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
3139,joy,1.0,1.0,Really impressed with the features and performance!
3140,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
3141,joy,0.5,0.35,Absolutely love it! Worth every penny!
3142,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
3143,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
